編號,語別,詞語,語源,義項,詞類,等級,翻譯,分類,近義詞,反義詞,相關詞,附註
812229,28,ubalrake,,2812963,,,腫,,,,,
812230,28,ubalre,,2812964,,,翻開,,,,,
812231,28,ubalrithi,,2812965,,,換掉；換人,,,,,
812232,28,ubalriw,,2812966,,,回家,,,,,
812233,28,ubalrulu,,2812967,,,捲的打開,,,,,
812234,28,ubanaw,,2812968,,,洗（指身體或臉）,,,,,
812235,28,ubangalre,,2812969,,,答應,,,,,
812236,28,ubarangane,,2812970,,,進肚子裡，吃的下的意思,,,,,
812237,28,ubarate,,2812971,,,走較短的平路,,,,,
812238,28,ubaysi,,2812972,,,肚子餓；脫水,,,,,
812239,28,ubebeke,,2812973,,,癲癇,,,,,
812240,28,ubebelenge,,2812974,,,玩爬樹或高的地方,,,,,
812241,28,ubelenge,,2812975,,,爬,,,,,
812242,28,ubera,,2812976,,,要逃,,,,,
812243,28,ubere,,2812977,,,逃,,,,,
812244,28,ubila,,2812978,,,上岸，走到邊,,,,,
812245,28,ubilrili,,2812979,,,後悔,,,,,
812246,28,ubilringi,,2812980,,,發霉,,,,,
812247,28,ubisi,,2812981,,,陰毛,,,,,
812248,28,ubu,,2812982,,,潑水,,,,,
812248,28,ubu,,2812983,,,膀胱,,,,,
812249,28,ububu,,2812984,,,氣球,,,,,
812250,28,ububulane,,2812985,,,草原,山川地理,,,,
812251,28,ubulane,,2812986,,,草；野地,,,,,
812251,28,ubulane,,2812987,,,草原,,,,,
812252,28,ubulu,,2812988,,U,草；垃圾,,,,,
812252,28,ubulu,,2812989,,U,草,植物,,,,
812253,28,ubuubulane,,2812990,,U,草原,10山川地理,,,,
812254,28,uca,,2812991,,,小米的糠粃,,,,,
812255,28,ucacale,,2812992,,,在漏水,,,,,
812256,28,ucacilri,,2812993,,,散掉,,,,,
812257,28,ucaebe,,2812994,,,打開蓋子,,,,,
812258,28,ucakena,,2812995,,,落地,,,,,
812259,28,ucaki,,2812996,,,解大便；上大號,,,,,
812260,28,ucale,,2812997,,,漏水,,,,,
812261,28,ucaycaylane,,2812998,,,到下一年，直到或延到下一年,,,,,
812262,28,uci,,2812999,,,鯝魚,,,,,
812263,28,ucia,JPN108,2813000,,,茶,,,,,
812264,28,ucilri,,2813001,,,掉；遺失,,,,,
812265,28,ucilruku,,2813002,,,結束祭（豐年祭最後的祭祀，結束所有的祭祀要恢復正常的日常作息）,,,,,
812266,28,ucingase,,2813003,,,吃的留在牙縫中,,,,,
812267,28,ucisi,,2813004,,,用來補鐵鍋的原料,,,,,
812268,28,ucucusu,,2813005,,,赤腳走路不小心腳趾碰上地上的石頭,,,,,
812269,28,ucugucugu,,2813006,,,碰撞,,,,,
812270,28,uculri,,2813007,,,零錢,,,,,
812271,28,uculru(wa),,2813008,,,脫掉柄（刀柄，手鍬柄）,,,,,
812272,28,ucungu,,2813009,,,烤焦的,,,,,
812273,28,ucungulu,,2813010,,,繼承，承接,,,,,
812274,28,uda,,2813011,,,頭頂東西,,,,,
812275,28,udaane,,2813012,,,進去屋內,,,,,
812276,28,udadaane,,2813013,,,進屋內；進去,,,,,
812277,28,udala,,2813014,,,下雨呀,,,,,
812278,28,udale,PAN27912,2813015,,B,雨,自然景觀,,,,
812278,28,udale,PAN27912,2813016,,B,雨,,,,,
812278,28,udale,PAN27912,2813017,,B,雨水,人物、身分,,,,
812278,28,udale,PAN27912,2813018,,B,下雨,,,,,
812279,28,udaudale,812278,2813019,,,下雨時,,,,,
812280,28,udingi,,2813020,,,痣,,,,,
812280,28,udingi,,2813021,,,指人的缺點,,,,,
812281,28,udisi,,2813022,,S,桃子,植物,,,,
812282,28,udiwdingi,,2813023,,,有黑痣,,,,,
812283,28,udradha,,2813024,,,往上爬或走爬坡,,,,,
812284,28,udraidramilri,,2813025,,U,灰色,22顏色,,,,
812285,28,udralri,,2813026,,,鋪上的地板拉開,,,,,
812286,28,udrase,,2813027,,,白頭髮,,,,,
812287,28,udrata,,2813028,,,播種的小米開始出土發芽,,,,,
812288,28,udraydramilri,,2813029,,,灰色,顏色,,,,
812289,28,udringadringadha,,2813030,,,要保重（叮嚀的話）,,,,,
812290,28,udringay,,2813031,,,毛病或病好了,,,,,
812291,28,udripi,,2813032,,,脫險；逃脫,,,,,
812292,28,udriwdripi,,2813033,,,動物,,,,,
812293,28,udu,,2813034,,,東西放在頭頂上面,,,,,
812294,28,udulri,,2813035,,,跳舞，舞,,,,,
812295,28,udulridulri,,2813036,,,在跳舞,,,,,
812296,28,udungku,,2813037,,,木薯,,,,,
812297,28,udungu,JPN77,2813038,,I,麵條,,,,,
812297,28,udungu,JPN77,2813039,,I,麵,食物(非植物),810893,,,
812297,28,udungu,JPN77,2813040,,I,麵,,,,,
812298,28,uga,,2813041,,,空間,,,,,
812299,28,ugagusawsu,,2813042,,,到處擦傷或刮傷,,,,,
812300,28,ugaraka,,2813043,,,高興；歡樂；熱鬧,,,,,
812301,28,ugararaka,,2813044,,,很喜樂；很熱鬧,,,,,
812302,28,ugugu,,2813045,,,倒掉,,,,,
812303,28,uguthu,,2813046,,,凸出,,,,,
812304,28,ukabungu,,2813047,,,拿掉蓋的東西,,,,,
812305,28,ukadray,,2813048,,,卸下網袋,,,,,
812306,28,ukadrulu,,2813049,,,倒下；傾下,,,,,
812307,28,ukaikaili,,2813050,,,不斷的被勾起來,,,,,
812308,28,ukaili,,2813051,,,被勾到,,,,,
812309,28,ukakange,,2813052,,,講話打結說不清楚，講話結結巴巴,,,,,
812310,28,ukalava,,2813053,,,等待；等候；等,,,,,
812311,28,ukalavalava,,2813054,,,一直等待；都在等著,,,,,
812311,28,ukalavalava,,2813055,,,等待,,,,,
812312,28,ukalralradha,,2813056,,,指玩要爬樹或高的地方；指過動的小孩,,,,,
812313,28,ukalraysi,,2813057,,,在倒下的樹突然托在別的樹而沒有完全倒地,,,,,
812314,28,ukalrivili,,2813058,,,出眾，特殊，特別,,,,,
812315,28,ukararasay,,2813059,,,很多停或掛在樹上,,,,,
812316,28,ukaswi,,2813060,,,脫下褲子；脫褲子,,,,,
812317,28,ukatekate,,2813061,,,解開拳頭,,,,,
812318,28,ukateme,,2813062,,,被鐵夾夾住；解開被鐵夾夾住的,,,,,
812319,28,ukay,,2813063,,,為了,,,,,
812320,28,ukayyu,JPN107,2813064,,,粥,,,,,
812321,28,ukece,,2813065,,,脫鞋,,,,,
812322,28,ukelrete,,2813066,,,足夠，每一個人都被分配到,,,,,
812323,28,ukerenge,,2813067,,,解開（被綁後解開）,,,,,
812324,28,ukiakiame,,2813068,,,還債中,,,,,
812325,28,ukiame,,2813069,,,還債,,,,,
812326,28,ukilrungu,,2813070,,,彎的東西弄直,,,,,
812327,28,ukipingi,,2813071,,,脫衣服，脫掉衣服,,,,,
812328,28,ukucu,,2813072,,,收捲（把屍體的四肢收捲）,,,,,
812329,28,ukudru,,2813073,,,柺杖,,,,,
812330,28,ukuku,,2813074,,,不停的陣痛或掙扎,,,,,
812331,28,ukuludru,,2813075,,,害怕；怕,,,,,
812332,28,ukulukuludru,,2813076,,,都在害怕；一直懼怕,,,,,
812333,28,ulabece,,2813077,,,結實纍纍,,,,,
812334,28,ulalenga,,2813078,,,小心，注意,,,,,
812335,28,ulapiri,,2813079,,,併行，走到他的旁邊,,,,,
812336,28,ulare,,2813080,,,火種（起火用的竹子或芒草乾莖）,,,,,
812337,28,ulatadre,,2813081,,,去，外面,,,,,
812338,28,ulawlay,,2813082,,,蛇,,,,,
812339,28,ulebe,,2813083,,,下去，走下面,,,,,
812340,28,uleca,,2813084,,,打雷,,,,,
812341,28,ulecege,,2813085,,,乖，正直,,,,,
812342,28,ulelecege,,2813086,,,走正路,,,,,
812343,28,ulibake,,2813087,,,搞錯,,,,,
812344,28,ulisi,,2813088,,,吃虧，虧本，運氣不好,,,,,
812345,28,ulra,,2813089,,,吐，指嬰孩吐時,,,,,
812346,28,ulrabuku,,2813090,,,誤闖，不小心的闖入別人的聚會,,,,,
812347,28,ulradha,,2813091,,,與他一起臼搗,,,,,
812348,28,ulrakadhane,,2813092,,,笑,,,,,
812349,28,ulrakaw,,2813093,,,遷移；搬遷,,,,,
812350,28,ulrakay,,2813094,,,笑,,,,,
812351,28,ulralrakadhane,,2813095,,,笑話,,,,,
812352,28,ulralrakay,,2813096,,,譏笑,,,,,
812353,28,ulrane,,2813097,,,可惜,,,,,
812354,28,ulrathanenga,,2813098,,,慘了,,,,,
812355,28,ulraw,,2813099,,,忘記；消失,,,,,
812356,28,ulrawlra,,2813100,,,浪費,,,,,
812357,28,ulrawlraw,,2813101,,,賺錢,,,,,
812358,28,ulray,,2813102,,,木心,,,,,
812359,28,ulretheke,,2813103,,,已經過去了才做或想到，慢半拍的意思,,,,,
812360,28,ulri,,2813104,,,出草；獵首,,,,,
812361,28,ulriange,,2813105,,,出去玩不知道回家,,,,,
812362,28,ulricungu,,2813106,,,去廁所,,,,,
812363,28,ulrilrivili,,2813107,,,獨享不給別人分享，很小氣的意思,,,,,
812364,28,ulringedele,,2813108,,,午正；中午,,,,,
812365,28,ulrivili,,2813109,,,特別；特殊,,,,,
812365,28,ulrivili,,2813110,,,特別,,,,,
812366,28,ulrudru,,2813111,,I,柱子；杆,,,,,
812366,28,ulrudru,,2813112,,I,柱子,建築,,,,
812367,28,ulrungu,,2813113,,,套在頸項上,,,,,
812368,28,ulucu,,2813114,,,摔；摔角,,,,,
812369,28,ululane,,2813115,,,獵物的腳（蹄）,,,,,
812370,28,ululucu,,2813116,,,在摔角,,,,,
812371,28,uma,,2813117,,,親；吻,,,,,
812372,28,umane,,2813118,,,一個田裡,,,,,
812373,28,umase,,2813119,,,人,,,,,
812374,28,umaumase,,2813120,,B,人,人物、身分,,,,
812374,28,umaumase,,2813121,,B,人,,,,,
812375,28,umawma,,2813122,,,田裡,,,,,
812376,28,umawmasane,,2813123,,,人的,,,,,
812377,28,umawmase,,2813124,,,人,,,,,
812378,28,umi,JPN79,2813125,,U,酸梅,,,,,
812378,28,umi,JPN79,2813126,,U,梅子,植物,,,,
812379,28,umingi,,2813127,,,芋葉,,,,,
812380,28,umu,,2813128,,,祖父,,,,,
812380,28,umu,,2813129,,,男性長輩（祖父；外公；岳父）,親屬稱謂,,,,
812380,28,umu,,2813130,,,爺爺，阿公,,,,,
812381,28,umuku,,2813131,,,暴風雨,,,,,
812382,28,ungelrece,,2813132,,,皺紋,,,,,
812383,28,ungengele,,2813133,,,抽筋,,,,,
812384,28,ungulu,,2813134,,S,喝,飲食,,,,
812384,28,ungulu,,2813135,,S,喝,,,,,
812384,28,ungulu,,2813136,,S,喝（水）,生活作息,,,,
812385,28,unipi,,2813137,,,蠔菇,,,,,
812386,28,unsingi,JPN106,2813138,,,溫泉,山川地理,,,,
812387,28,unu,,2813139,,,是的,,,,,
812387,28,unu,,2813140,,,是的［回答用］,其他,,,,
812388,28,unusu,,2813141,,,手鍬；鐵棒磨損,,,,,
812389,28,upa,,2813142,,,吐出,,,,,
812390,28,upadruku,,2813143,,,女人跟男人私奔,,,,,
812391,28,upake,,2813144,,,吃榕樹的內皮,,,,,
812392,28,upane,,2813145,,,偷竊,,,,,
812393,28,upayrange,,2813146,,,下平地,,,,,
812394,28,upungane,,2813147,,,煩亂的,,,,,
812395,28,upungu,,2813148,,,干擾；打攪,,,,,
812396,28,upungupungu,,2813149,,,碰撞,,,,,
812397,28,uramane,,2813150,,,缺乏的,,,,,
812398,28,urame,,2813151,,,缺乏,,,,,
812399,28,urami,,2813152,,,報仇；報復,,,,,
812400,28,urape,,2813153,,,火旺的意思；很多火把覺得熱鬧,,,,,
812401,28,urathe,,2813154,,,刮；用鐵刷刮（如：刮鐵銹或髒的）,,,,,
812402,28,urayray,,2813155,,,摔傷的意思,,,,,
812403,28,urenere,,2813156,,,溺水,,,,,
812404,28,uri,,2813157,,,要尋找特定的動物或東西,,,,,
812405,28,uribabwi,,2813158,,,獵物（野獸）的膝蓋,,,,,
812406,28,urielre,,2813159,,,合作，合力一起作的意思,,,,,
812407,28,urielrelrelre,,2813160,,,都一起做,,,,,
812408,28,urikay,,2813161,,,需要,,,,,
812409,28,uriki,,2813162,,,火花（鐵與鐵或石頭與石頭摩擦產生火花）,,,,,
812410,28,uriruru,,2813163,,,尋找落果,,,,,
812411,28,uriti,,2813164,,,穿針（粗的）,,,,,
812412,28,urubaku,,2813165,,,平頭,,,,,
812413,28,urugange,,2813166,,,風琴,,,,,
812414,28,ururu,,2813167,,,掉落；落下（從上面落下，如果子從樹上掉下）,,,,,
812415,28,urusay,,2813168,,,麻煩,,,,,
812416,28,urusi,,2813169,,,批發出售,,,,,
812417,28,usagi,JPN80,2813170,,,兔子,,,,,
812418,28,usaka,,2813171,,,名次；第幾名的意思,,,,,
812419,28,usakene,,2813172,,,尊敬,,,,,
812420,28,usara,JPN53,2813173,,,盤子,,,,,
812420,28,usara,JPN53,2813174,,,菜盤,物品(不含食品),,,,
812421,28,usemake,,2813175,,,發酵,,,,,
812422,28,usibulru,,2813176,,,自有天相；天命,,,,,
812423,28,usimi,,2813177,,,嬰孩的尿布,,,,,
812424,28,usulru,,2813178,,,用鋤頭開墾,,,,,
812425,28,usururu,,2813179,,,接續；繼承,,,,,
812426,28,usuusulru,,2813180,,,在整地（用鋤頭開墾）,,,,,
812427,28,utaetalane,,2813181,,,上坐，就坐,,,,,
812428,28,utalu,,2813182,,,倚托；靠背,,,,,
812429,28,utaluvayvay,,2813183,,,出來；出現,,,,,
812430,28,uthame,,2813184,,,用手搓揉乾燥的作物,,,,,
812431,28,uthebece,,2813185,,,浸泡水裡,,,,,
812432,28,uthene,,2813186,,,沉下,,,,,
812433,28,uthila,,2813187,,,要靠到一邊，叫人靠一邊,,,,,
812434,28,uthili,,2813188,,,靠邊，到一邊,,,,,
812435,28,uthingerele,,2813189,,,縮小（指受某種打擊會變小）,,,,,
812436,28,uthivare,,2813190,,,出來（如出閨房），從室內出來,,,,,
812437,28,uthivathivare,,2813191,,,出來的時候,,,,,
812438,28,uti,,2813192,,,稱呼女兒或長輩稱呼晚輩的女孩子,,,,,
812439,28,utu,,2813193,,,滅光；全部打敗,,,,,
812440,28,utubay,JPN54,2813194,,,機車；摩托車,,,,,
812441,28,utudru,,2813195,,,修屋頂漏雨的地方,,,,,
812442,28,uunu,,2813196,,B,是的,抽象名詞,,,,
812442,28,uunu,,2813197,,B,是的,,,,,
812442,28,uunu,,2813198,,B,好,,,,,
812442,28,uunu,,2813199,,B,是,,,,,
812442,28,uunu,,2813200,,B,好的,,,,,
812443,28,uunu?,,2813201,,,是嗎（語助詞）,助詞或其他,,,,
812444,28,uvace,,2813202,,,筋,,,,,
812445,28,uvadre,,2813203,,,藜嫩芽菜,,,,,
812446,28,uvalraw,,2813204,,,犯禁忌發生意外,,,,,
812447,28,uvay,,2813205,,,黃藤,,,,,
812448,28,vaalru,,2813206,,,溪流、溪水,,,,,
812448,28,vaalru,,2813207,,,溪,,,,,
812448,28,vaalru,,2813208,,,河溪,,,,,
812449,28,vaalrualru,,2813209,,U,峽谷,10山川地理,,,,
812450,28,vacili,,2813210,,,從一組生的植物拔（取）一部份,,,,,
812451,28,vadevade,,2813211,,,分開,,,,,
812452,28,vadrale,,2813212,,,用刀切開連接的骨頭,,,,,
812453,28,vadrevadre,,2813213,,,劈開,,,,,
812454,28,vaedre,,2813214,,U,藤（綁東西用的藤）,,,,,
812454,28,vaedre,,2813215,,U,藤類,植物,,,,
812455,28,vaeva,,2813216,,B,一個,,,,,
812455,28,vaeva,,2813217,,B,一,,,,,
812455,28,vaeva,,2813218,,B,1,,,,804151,
812456,28,vaeva ka iday,,2813219,,U,一百,01數字計量,,,,
812457,28,vaevaeva,,2813220,,,單身；獨來獨往,,,,,
812458,28,vaga,PAN29830,2813221,,I,話,,,,,
812458,28,vaga,PAN29830,2813222,,I,語言,抽象名詞,,,,
812459,28,vagathe,,2813223,,,指話多的人；很會講話的人,,,,,
812460,28,vagisi,,2813224,,B,大腿；後腿,,,,,
812460,28,vagisi,,2813225,,B,大腿,身體部位,,,,
812461,28,vai,PAN28745,2813226,,B,日；太陽；代價,疑問詞,,,,
812461,28,vai,PAN28745,2813227,,B,太陽,自然景觀,,,,
812461,28,vai,PAN28745,2813228,,B,太陽,,,,,
812461,28,vai,PAN28745,2813229,,B,日子,抽象名詞,,,,
812461,28,vai,PAN28745,2813230,,B,日子,,,,,
812461,28,vai,PAN28745,2813231,,B,日子；天,時間,,,,
812461,28,vai,PAN28745,2813232,,B,太陽；日子,,,,,
812461,28,vai,PAN28745,2813233,,B,星期日,,,,,
812461,28,vai,PAN28745,2813234,,B,星期幾,,,,,
812461,28,vai,PAN28745,2813235,,B,晴朗,,,,,
812461,28,vai,PAN28745,2813236,,B,日,,,,,
812462,28,vaiane,,2813237,,I,白天,13時間,,,,
812463,28,vaivai,,2813238,,,有太陽光,,,,,
812463,28,vaivai,,2813239,,,當日；每日；每天,,,,,
812466,28,vaiyane,,2813240,,,白天,時間,,,,
812466,28,vaiyane,,2813241,,,白天,,,,,
812467,28,vakavakathe,,2813242,,,一束,,,,,
812468,28,vakevake,,2813243,,,開,,,,,
812470,28,vala,,2813244,,,分給,,,,,
812471,28,valacathe,,2813245,,,節與節的中間部分,,,,,
812472,28,valaelrenge,,2813246,,,指長的很高（諷刺身材很高的人）,,,,,
812473,28,valai,,2813247,,,白蟻,,,,,
812474,28,valanane,,2813248,,,分配剩下的,,,,,
812475,28,valane,,2813249,,,分後剩下,,,,,
812476,28,valevale,,2813250,,,用力掀開（夾住的打開一點點）,,,,,
812477,28,valisi,PAN29927,2813251,,U,牙齒,身體部位,,,,
812477,28,valisi,PAN29927,2813252,,U,牙齒,,,,,
812478,28,valisili,812477,2813253,,,我的牙齒,,,,,
812480,28,valrale,,2813254,,,野生香蕉（魯凱族稱為鬼的香蕉）,,,,,
812481,28,valralevale,,2813255,,,討厭,,,,,
812482,28,valranga,,2813256,,,竹製大型漁具,,,,,
812483,28,valranituku,,2813257,,,柳丁,,,,,
812484,28,valraw,,2813258,,,犯禁忌的報應,,,,,
812485,28,valray,PAN30076,2813259,,U,織布線,,,,,
812485,28,valray,PAN30076,2813260,,U,細線,物品(不含食品),,,,
812485,28,valray,PAN30076,2813261,,U,織布用的素麻線,織布服飾,,,,
812487,28,valri,,2813262,,,砍田裡周圍的樹,,,,,
812488,28,valrigi,PAN29892,2813263,,U,風；颱風,,,,,
812488,28,valrigi,PAN29892,2813264,,U,風,山川地理,,,,
812488,28,valrigi,PAN29892,2813265,,U,風,,,,,
812488,28,valrigi,PAN29892,2813266,,U,颱風,自然景觀,,,,
812488,28,valrigi,PAN29892,2813267,,U,颱風,,,,,
812489,28,valringatai,,2813268,,,甩到一邊；用轉的甩；摔過去的意思,,,,,
812490,28,valringivingane,,2813269,,,懷念的,,,,,
812491,28,valringivingi,,2813270,,,念著不忘,,,,,
812492,28,valringtuku,,2813271,,,橘子,,,,,
812493,28,valrivi,,2813272,,,突然思念剛剛送走的人,,,,,
812495,28,valru,PAN28735,2813273,,B,八,,,,,
812495,28,valru,,2813274,,B,溪流,,,,,
812496,28,valrualru,,2813275,,,峽谷,山川地理,,,,
812497,28,valrulavulu,,2813276,,,滾下去,,,,,
812498,28,valrulrange,,2813277,,,深坑,,,,,
812499,28,valrutay,,2813278,,,流籠,,,,,
812500,28,valu,PAN29928,2813279,,U,蜂蜜,,,,,
812500,28,valu,PAN29928,2813280,,U,蜜,食物(非植物),,,,
812501,28,vanale,PAN31383,2813281,,I,右,,,,,
812501,28,vanale,PAN31383,2813282,,I,右邊,空間,,,,
812502,28,vangare,,2813283,,,牛筋草,,,,,
812503,28,vangavange,,2813284,,,打擾；困擾,,,,,
812505,28,varazi,,2813285,,,草鞋,,,,,
812506,28,varidavidi,,2813286,,,亂撕破,,,,,
812507,28,varikawkawlu,,2813287,,,常被指使的人（同僕人）,,,,,
812508,28,variti,,2813288,,,摔一邊；甩到一邊,,,,,
812509,28,varukuru,,2813289,,U,舟；船,,,,,
812509,28,varukuru,,2813290,,U,船隻,物品(不含食品),,,,
812509,28,varukuru,,2813291,,U,船,交通,,,,
812509,28,varukuru,,2813292,,U,船,,,,,
812510,28,vasa,,2813293,,,眼淚突然流很多,,,,,
812511,28,vasavasa,,2813294,,,眼淚流很多的樣子,,,,,
812512,28,vasaw,PAN30608,2813295,,I,葉子,植物,,,,
812512,28,vasaw,PAN30608,2813296,,I,葉子,,,,,
812512,28,vasaw,PAN30608,2813297,,I,樹葉,,,,,
812513,28,vathale,,2813298,,,砍,,,,,
812514,28,vathevathe,,2813299,,,開胃,,,,,
812515,28,vatukutuku,,2813300,,,玉葉金花,,,,,
812516,28,vaua,,2813301,,U,以杓汲水（祈使）,生活作息,,,,
812517,28,vavacake,,2813302,,,幼小,,,,,
812518,28,vavaeva,,2813303,,,一個一個（稀少的意思）,,,,,
812519,28,vavaevaeva,,2813304,,,一個…分一個,,,,,
812520,28,vavala,,2813305,,,分的意思,,,,,
812521,28,vavalake,,2813306,,B,小孩；小朋友,,,,,
812521,28,vavalake,,2813307,,B,小孩,疑問詞,,,,
812522,28,vavangalre,,2813308,,,逗；勸導；誘導；拐,,,,,
812523,28,vavange,,2813309,,,逗笑,,,,,
812524,28,vavariti,,2813310,,,一個一個摔過去（指摔角）,,,,,
812525,28,vavasa,,2813311,,,眼淚都流出來，不斷地流出來,,,,,
812526,28,vavaw,,2813312,,,遠,,,,,
812527,28,vavenga,,2813313,,,懼高,,,,,
812528,28,vaviavi,,2813314,,,隨便捏人的面頰,,,,,
812529,28,vaw,,2813315,,,舀水,,,,,
812530,28,vawthu,,2813316,,,做成結尾,,,,,
812531,28,vawvaluku,,2813317,,,刺蜘蛛,,,,,
812532,28,vawvawthu,,2813318,,,有尾巴的（指建築物面下似尾巴的建築）,,,,,
812533,28,vay,,2813319,,,價值；代價,,,,,
812534,28,vayasingi,,2813320,,,鐵絲（細小的鐵絲組合成鐵絲線）,,,,,
812535,28,vega,,2813321,,,分開,,,,,
812536,28,vekeveke,,2813322,,,因祭祀無法自由活動，受限制的意思,,,,,
812537,28,velate,,2813323,,,打殼,,,,,
812538,28,velevele,,2813324,,S,動,,,,,
812539,28,verevere,,2813325,,,丟；丟棄,,,,,
812540,28,vese,,2813326,,,一瞬；霎那間；飛快,,,,,
812541,28,vesevese,,2813327,,,全部喝下,,,,,
812542,28,vetay,,2813328,,U,細的篩仔（篩粉的篩子）,,,,,
812542,28,vetay,,2813329,,U,篩子,物品(不含食品),,,,
812543,28,vetevete,,2813330,,,擺動；掙脫,,,,,
812544,28,vethevethe,,2813331,,,用樹枝或竹片打；甩打,,,,,
812545,28,veve,,2813332,,,渴，喝大量的水,,,,,
812546,28,vialre,,2813333,,,變形,,,,,
812547,28,viavi,,2813334,,,捏兩頰,,,,,
812549,28,vidavidi,,2813335,,,掉落東西,,,,,
812550,28,vidrividri,,2813336,,,雙手左右甩（指生氣時甩手或武器作勢）,,,,,
812551,28,vigicane,,2813337,,,男性有女性化的行為,,,,,
812552,28,vigivigi,,2813338,,,搧扇子,,,,,
812554,28,vigua,,2813339,,S,肋骨,身體部位,,,,
812555,28,vigwa,,2813340,,,肋骨,,,,,
812556,28,vikalre,,2813341,,,睡覺時不安靜，睡覺姿勢亂動,,,,,
812557,28,vilravilri,,2813342,,,很多話的意思,,,,,
812557,28,vilravilri,,2813343,,,凸出擺動,,,,,
812558,28,vilringi,,2813344,,,犁田,,,,,
812559,28,vinalrilangalangavane,,2813345,,,高級的陶壺,,,,,
812560,28,vinalrwane,,2813346,,,用毛線編織的頭飾,,,,,
812561,28,vingavingi,,2813347,,,胖的意思，肉都垂下來,,,,,
812562,28,vingitangane,,2813348,,,鋁盆,,,,,
812563,28,vingitange,,2813349,,,面盆,,,,,
812564,28,vinuthane,,2813350,,,勉強的；強迫的,,,,,
812567,28,viri,PAN28770,2813351,,U,斜眼,,,,,
